objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587738946134343795,original,114720,587738946134343795,0.8293607,0.22862846,0.0,True,False,True
587738946134343855,original,114721,587738946134343855,0.0,0.99292827,0.0070717335,False,True,True
587738946134802546,original,114725,587738946134802546,0.911,0.044,0.044,True,False,True
587738946135261318,original,114728,587738946135261318,0.75188375,0.09964751,0.040484797,True,False,True
587738946135916673,original,114736,587738946135916673,0.15,0.85,0.0,False,True,True
587738946136178778,original,114740,587738946136178778,0.19563699,0.8939348,0.005052768,False,True,True
587738946136244246,original,114742,587738946136244246,0.02874639,0.9804554,0.009600815,False,True,True
587738946136506430,original,114744,587738946136506430,0.0,0.9923444,0.007655594,False,True,True
587738946136506472,original,114745,587738946136506472,0.22111575,0.7670545,0.002485034,False,True,True
587738946136834151,original,114748,587738946136834151,0.8957548,0.035261113,0.07156942,True,False,True
587738946137686022,original,114750,587738946137686022,0.85321665,0.110419974,0.0065155677,True,False,True
587738946137882735,original,114756,587738946137882735,1.0,0.0,0.0,True,False,True
587738946137882750,original,114757,587738946137882750,0.848,0.077,0.075,True,False,True
587738946137882812,original,114760,587738946137882812,0.884,0.091,0.025,True,False,True
587738946137948185,original,114761,587738946137948185,0.81298196,0.28970352,0.007981485,True,False,True
587738946137948213,original,114762,587738946137948213,0.24853507,0.7387229,0.012305015,False,True,True
587738946138013810,original,114763,587738946138013810,0.13435642,0.87343466,0.02045042,False,True,True
587738946138341408,original,114765,587738946138341408,0.0,1.0,0.0,False,True,True
587738946138472577,original,114766,587738946138472577,0.09145012,0.96881694,0.0,False,True,True
587738946138538117,original,114767,587738946138538117,0.2401765,0.90059245,0.0057665496,False,True,True
587738946138603585,original,114768,587738946138603585,0.12486104,0.87473565,0.018224027,False,True,True
587738946138669171,original,114770,587738946138669171,0.7788855,0.13308825,0.000861878,True,False,True
587738946138669184,original,114771,587738946138669184,0.837,0.093,0.07,True,False,True
587738946138669202,original,114772,587738946138669202,0.0,1.0,0.0,False,True,True
587738946138669233,original,114774,587738946138669233,0.17193517,0.95850223,0.0074208244,False,True,True
587738946139193467,original,114778,587738946139193467,0.889,0.089,0.022,True,False,True
587738946139390100,original,114781,587738946139390100,0.94348264,0.017458776,0.022699816,True,False,True
587738946139390133,original,114782,587738946139390133,0.19444744,0.9183385,0.015536922,False,True,True
587738946139455645,original,114784,587738946139455645,0.10155313,0.7982862,0.023147753,False,True,True
587738946139521064,original,114785,587738946139521064,0.0,1.0,0.0,False,True,True
587738946139586619,original,114788,587738946139586619,0.026543492,0.96012276,0.02630711,False,True,True
587738946139652130,original,114790,587738946139652130,0.1092964,0.95476794,0.0,False,True,True
587738946139783216,original,114793,587738946139783216,0.22720239,0.892,0.027,False,True,True
587738946139783270,original,114794,587738946139783270,0.22014943,0.92612636,0.0,False,True,True
587738946139914335,original,114797,587738946139914335,0.120560214,0.8736368,0.0,False,True,True
587738946140045423,original,114799,587738946140045423,0.27529854,0.7732644,0.0216511,False,True,True
587738946140241964,original,114801,587738946140241964,0.22707397,0.7647266,0.007563555,False,True,True
587738946140373046,original,114804,587738946140373046,0.86452097,0.077189386,0.037147988,True,False,True
587738946140438699,original,114806,587738946140438699,0.0779461,0.952868,0.009322606,False,True,True
587738946140504093,original,114807,587738946140504093,0.95311046,0.0,0.046889573,True,False,True
587738946140569654,original,114808,587738946140569654,0.7970048,0.16367094,0.033492673,True,False,True
587738946140569737,original,114809,587738946140569737,0.12872055,0.8147583,0.08131115,False,True,True
587738946140569739,original,114810,587738946140569739,0.036348324,0.88740826,0.0,False,True,True
587738946140635208,original,114811,587738946140635208,0.021942504,0.9500888,0.02788635,False,True,True
587738946140635223,original,114813,587738946140635223,0.17453575,0.9291564,0.0,False,True,True
587738946140766294,original,114814,587738946140766294,0.18904886,0.8614185,0.008029107,False,True,True
587738946141028516,original,114815,587738946141028516,0.11979214,0.9262931,0.0,False,True,True
587738946141159607,original,114818,587738946141159607,0.13408074,0.7307513,0.009237743,False,True,True
587738946141552732,original,114820,587738946141552732,0.13787262,0.82958484,0.010067118,False,True,True
587738946141749409,original,114824,587738946141749409,0.28497818,0.8316984,0.0,False,True,True
587738946141880342,original,114825,587738946141880342,0.273715,0.7396302,0.02554812,False,True,True
587738946141880412,original,114826,587738946141880412,0.20396061,0.78630775,0.0,False,True,True
587738946142077060,original,114828,587738946142077060,0.16403231,0.7229108,0.0,False,True,True
587738946142077085,original,114829,587738946142077085,0.1949307,0.73992157,0.012407753,False,True,True
587738946142142586,original,114830,587738946142142586,0.82394594,0.112,0.045,True,False,True
587738946142732421,original,114839,587738946142732421,0.102277994,0.9605379,0.0,False,True,True
587738946142797950,original,114840,587738946142797950,0.7122128,0.1988983,0.083289444,True,False,True
587738946143191094,original,114844,587738946143191094,0.20243263,0.71467763,0.0,False,True,True
587738946143191097,original,114845,587738946143191097,0.111794196,0.9233612,0.0,False,True,True
587738946143453287,original,114848,587738946143453287,0.010969272,0.977532,0.018603846,False,True,True
587738946143518775,original,114849,587738946143518775,0.8478109,0.06824201,0.026480475,True,False,True
587738946143649887,original,114851,587738946143649887,0.25332078,0.7740274,0.0,False,True,True
587738946143649912,original,114852,587738946143649912,0.87495774,0.082055375,0.049500495,True,False,True
587738946143715501,original,114853,587738946143715501,0.15783244,0.8768865,0.01036724,False,True,True
587738946143780877,original,114854,587738946143780877,0.91062593,0.03572421,0.04234525,True,False,True
587738946143912038,original,114855,587738946143912038,0.24353254,0.7962375,0.0,False,True,True
587738946143977475,original,114856,587738946143977475,0.057876587,0.90984166,0.0094509795,False,True,True
587738946144239745,original,114857,587738946144239745,0.17626601,0.7037534,0.0,False,True,True
587738946144239776,original,114858,587738946144239776,0.028,0.972,0.0,False,True,True
587738946144370733,original,114859,587738946144370733,0.834435,0.0784142,0.08409015,True,False,True
587738946144370748,original,114860,587738946144370748,0.025425084,0.98433894,0.008206863,False,True,True
587738946144829460,original,114862,587738946144829460,0.87029034,0.09561774,0.0,True,False,True
587738946144895076,original,114863,587738946144895076,0.20343103,0.7704349,0.04270309,False,True,True
587738946145222798,original,114864,587738946145222798,0.09185907,0.973787,0.0061496207,False,True,True
587738946145484861,original,114866,587738946145484861,0.0,0.99935377,0.00064625015,False,True,True
587738946145550461,original,114868,587738946145550461,0.908,0.048,0.044,True,False,True
587738946145615979,original,114870,587738946145615979,0.78755426,0.18414956,0.027725559,True,False,True
587738946145681510,original,114874,587738946145681510,0.060081758,0.9811849,0.0,False,True,True
587738946145747047,original,114878,587738946145747047,0.22564854,0.9249114,0.0,False,True,True
587738946146074701,original,114881,587738946146074701,0.17296891,0.8893601,0.0015240236,False,True,True
587738946146074713,original,114882,587738946146074713,0.872,0.085,0.043,True,False,True
587738946146140229,original,114883,587738946146140229,0.0,1.0,0.0,False,True,True
587738946146205767,original,114886,587738946146205767,0.16982844,0.9303747,0.007427161,False,True,True
587738946146205861,original,114887,587738946146205861,0.06800125,0.9076468,0.0,False,True,True
587738946146336828,original,114888,587738946146336828,0.05981777,0.974,0.002,False,True,True
587738946146467942,original,114889,587738946146467942,0.20387717,0.8390927,0.0,False,True,True
587738946146599024,original,114890,587738946146599024,0.0,1.0,0.0,False,True,True
587738946146599044,original,114891,587738946146599044,0.16973953,0.9289746,0.015491703,False,True,True
587738946146664589,original,114892,587738946146664589,0.89943117,0.07134675,0.0,True,False,True
587738946146861087,original,114894,587738946146861087,0.8845159,0.09929313,0.047381915,True,False,True
587738946147385442,original,114902,587738946147385442,0.799,0.177,0.024,True,False,True
587738946147844190,original,114909,587738946147844190,0.08742767,0.97156906,0.006869413,False,True,True
587738946148237377,original,114911,587738946148237377,0.15211184,0.87819195,0.0,False,True,True
587738946148237416,original,114912,587738946148237416,0.7126619,0.26671514,0.052642263,True,False,True
587738946148302965,original,114913,587738946148302965,0.1852597,0.8020713,0.012124886,False,True,True
587738946148696069,original,114915,587738946148696069,0.87650764,0.15164548,0.0053216144,True,False,True
587738946656535045,original,114918,587738946656535045,0.049473435,0.95918465,0.006798872,False,True,True
587738946656600085,original,114919,587738946656600085,0.024512192,0.9652485,0.0055275094,False,True,True
587738946657189921,original,114921,587738946657189921,0.09380939,0.9172676,0.009436275,False,True,True
587738946658304343,original,114925,587738946658304343,0.17749928,0.8966639,0.0,False,True,True
587738946658369839,original,114928,587738946658369839,0.9378624,0.10139895,0.013648793,True,False,True
587738946658435345,original,114929,587738946658435345,0.96839607,0.0069275796,0.021982122,True,False,True
587738946658435436,original,114930,587738946658435436,0.27814895,0.80718416,0.02116932,False,True,True
587738946658697540,original,114932,587738946658697540,0.043561783,0.9457364,0.020691387,False,True,True
587738946658697563,original,114933,587738946658697563,0.1073164,0.9073312,0.011194094,False,True,True
587738946658828637,original,114934,587738946658828637,0.71358705,0.2836154,0.05660293,True,False,True
587738946659090761,original,114941,587738946659090761,0.72491074,0.09103313,0.040916096,True,False,True
587738946659221657,original,114942,587738946659221657,0.7158463,0.19795169,0.026409494,True,False,True
587738946659221761,original,114943,587738946659221761,0.17967446,0.8655562,0.005422865,False,True,True
587738946659221777,original,114944,587738946659221777,0.26356265,0.7737513,0.013793928,False,True,True
587738946659221824,original,114945,587738946659221824,0.201,0.799,0.0,False,True,True
587738946659221859,original,114946,587738946659221859,0.73341185,0.2011443,0.042744823,True,False,True
587738946659221885,original,114947,587738946659221885,0.15726796,0.77953446,0.02059575,False,True,True
587738946659549585,original,114949,587738946659549585,0.11764774,0.8913467,0.0,False,True,True
587738946659549604,original,114950,587738946659549604,0.7256611,0.09410572,0.066863894,True,False,True
587738946659811665,original,114951,587738946659811665,0.03824222,0.98014253,0.0034060203,False,True,True
587738946660008089,original,114952,587738946660008089,0.0,1.0,0.0,False,True,True
587738946660139193,original,114954,587738946660139193,0.7580692,0.28789452,0.00090077415,True,False,True
587738946660204601,original,114955,587738946660204601,0.14208126,0.92712003,0.011875823,False,True,True
587738946660270220,original,114957,587738946660270220,0.24768983,0.8656345,0.0,False,True,True
587738946660401258,original,114962,587738946660401258,0.28867298,0.82674724,0.024,False,True,True
587738946660532283,original,114963,587738946660532283,0.1436887,0.94390905,0.009808858,False,True,True
